id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_number,city,road,neighbourhood,residential,nearby_attractions,quarter_sale,sales_price,profit
8910500238,2014-11-06,343000.0,3,3.25,1210,1173,2.0,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,11225,Seattle,Greenwood Avenue North,,,,1,377300.00000000006,34300.0
8910500471,2015-02-17,407000.0,3,1.0,1140,7785,1.0,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,10620,420,Seattle,Northwest Puget Drive,,,,1,529100.0,122100.0
8911000030,2014-12-10,355000.0,3,1.0,1240,5400,1.0,0,0,4,7,1060,180,1940,0,98133,47.7115,-122.355,1429,5400,11232,Seattle,Greenwood Avenue North,,,,1,390500.00000000006,35500.0
8911000425,2014-09-18,345000.0,2,1.0,1130,8081,1.0,0,0,4,7,1130,0,1921,0,98133,47.7064,-122.355,1220,7800,10560,Seattle,Greenwood Avenue North,,,,1,379500.00000000006,34500.0
8911000445,2014-11-12,329000.0,2,1.0,940,7700,1.0,0,0,4,6,940,0,1916,0,98133,47.7067,-122.354,1290,7375,10556,Seattle,Phinney Avenue North,,,,3,427700.0,98700.0
8917100153,2014-09-10,585000.0,4,2.5,2370,15200,1.0,0,0,3,8,1660,710,1975,0,98052,47.6295,-122.089,2360,13879,,Redmond,Northeast 20th Court,,,,1,643500.0,58500.0
8917100180,2014-06-04,583000.0,6,2.75,2630,16411,1.0,0,0,4,8,1650,980,1974,0,98052,47.6309,-122.093,2250,12255,2383,Redmond,185th Place Northeast,,,,1,641300.0,58300.0
8917100206,2014-07-18,442000.0,4,1.5,1960,12688,1.5,0,0,4,7,1960,0,1962,0,98052,47.6304,-122.097,2050,9375,2274,Redmond,182nd Avenue Northeast,,Tam o'Shanter,,1,574600.0,132600.0
8924100430,2014-12-24,500000.0,2,1.0,1440,7130,1.0,0,2,3,7,1210,230,1948,0,98115,47.6778,-122.267,1970,7130,6644,Seattle,57th Avenue Northeast,Sand Point,,,1,550000.0,50000.0
8928100125,2014-10-28,550000.0,4,2.75,1690,6090,1.5,0,0,3,7,1400,290,1945,0,98115,47.6814,-122.269,1820,6090,,Seattle,55th Avenue Northeast,Sand Point,,,1,605000.0,55000.0
8929000030,2014-08-21,419990.0,3,2.5,1690,1689,2.0,0,0,3,8,1150,540,2014,0,98029,47.5528,-121.999,1540,1689,,Issaquah,24th Ave NE,,View Ridge,,1,545987.0,125997.0
8929000040,2014-08-20,462608.0,3,2.5,2010,2778,2.0,0,0,3,8,1390,620,2014,0,98029,47.5528,-121.999,1540,1689,,Issaquah,24th Ave NE,,View Ridge,,1,601390.4,138782.4
8929000050,2014-09-04,439990.0,4,2.5,1540,1994,2.0,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,,Issaquah,24th Ave NE,,View Ridge,,1,571987.0,131997.0
8929000060,2014-10-04,351358.0,2,1.75,1210,1189,2.0,0,0,3,8,1210,0,2014,0,98029,47.5526,-121.998,1540,1672,2438,Issaquah,Northeast Mulberry Street,,Habitat For Humanity,,1,456765.4,105407.4
8929000090,2014-07-02,484998.0,4,2.5,1540,1870,2.0,0,0,3,8,1540,0,2014,0,98029,47.5524,-121.999,1540,1619,,Issaquah,24th Ave NE,,View Ridge,,2,630497.4,145499.4
8929000130,2014-07-08,357562.0,2,1.75,1210,1032,2.0,0,0,3,8,1210,0,2014,0,98029,47.5522,-121.999,1210,1090,,Issaquah,24th Ave NE,,View Ridge,,1,464830.60000000003,107268.59999999999
8929000140,2014-06-23,491234.0,4,2.5,1540,1860,2.0,0,0,3,8,1540,0,2014,0,98029,47.5521,-121.999,1210,1090,,Issaquah,24th Ave NE,,View Ridge,,2,638604.2000000001,147370.19999999998
8929000170,2014-06-16,357186.0,2,1.75,1210,1040,2.0,0,0,3,8,1210,0,2014,0,98029,47.5519,-121.999,1210,1090,,Issaquah,24th Ave NE,,View Ridge,,1,464341.8,107155.8
8929000230,2015-03-06,550000.0,3,2.5,2010,2261,2.0,0,0,3,8,1390,620,2014,0,98029,47.5514,-121.998,1690,1899,,Issaquah,Northeast Logan Street,,LEO House,,1,605000.0,55000.0
8929000250,2015-04-13,395000.0,2,1.75,1210,1161,2.0,0,0,3,8,1210,0,2014,0,98029,47.5513,-121.998,1700,2285,2496,Issaquah,25th Avenue Northeast,,Black Nugget,,1,513500.0,118500.0
8929000270,2014-05-12,453246.0,3,2.5,2010,2287,2.0,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.998,1690,1662,,Issaquah,Northeast Logan Street,,LEO House,,1,589219.8,135973.8
8929000280,2014-05-19,386591.0,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1662,,Issaquah,,,Habitat For Humanity,,1,502568.3,115977.3
8929000290,2014-05-14,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618,,Issaquah,,,Habitat For Humanity,,1,484870.10000000003,111893.09999999999
8929000330,2014-07-29,404763.0,3,2.5,1690,1609,2.0,0,0,3,8,1150,540,2014,0,98029,47.5521,-121.998,1690,1860,,Issaquah,,,Habitat For Humanity,,1,526191.9,121428.9
8929000350,2014-08-04,472217.0,3,2.5,2010,2212,2.0,0,0,3,8,1390,620,2014,0,98029,47.5523,-121.998,1690,1619,,Issaquah,,,Habitat For Humanity,,1,613882.1,141665.1
8929000360,2014-08-05,413565.0,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5524,-121.998,1690,1619,,Issaquah,,,Habitat For Humanity,,1,537634.5,124069.5
8929000380,2014-08-05,479990.0,3,2.5,2010,2386,2.0,0,0,3,8,1390,620,2014,0,98029,47.5525,-121.998,1690,1870,2539,Issaquah,Northeast Mulberry Street,,View Ridge,,1,623987.0,143997.0
8935100100,2014-07-01,476000.0,4,3.0,2890,6885,1.0,0,0,3,7,1590,1300,1945,2015,98115,47.6763,-122.282,2180,6885,6516,Seattle,43rd Avenue Northeast,Hawthorne Hills,,,4,618800.0,142800.0
8937500040,2015-01-02,230000.0,3,1.75,1520,15344,1.0,0,0,3,8,1520,0,1968,0,98023,47.3308,-122.365,2270,14981,30224,Federal Way,25th Avenue Southwest,Lakota,,,2,299000.0,69000.0
8943600020,2015-04-26,260000.0,3,2.25,1413,3403,2.0,0,0,3,8,1413,0,2009,0,98031,47.4196,-122.193,1763,3719,11054,Kent,Southeast 204th Street,Stonepine,,,1,286000.0,26000.0
8943600720,2014-06-17,286800.0,3,2.5,1413,3600,2.0,0,0,3,8,1413,0,2011,0,98031,47.4222,-122.193,2150,3869,20114,Kent,110th Terrace Southeast,,,,1,315480.0,28680.0
8944290090,2014-06-23,233500.0,3,2.25,1650,2958,2.0,0,0,3,7,1650,0,1985,0,98031,47.3916,-122.167,1510,3788,23441,Kent,130th Avenue Southeast,,,,1,303550.0,70050.0
8944290160,2014-11-04,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777,23441,Kent,130th Avenue Southeast,,,,1,299000.0,69000.0
8944290200,2014-09-18,233703.0,3,2.25,1650,3788,2.0,0,0,3,7,1650,0,1985,0,98031,47.3908,-122.167,1510,3994,13022,Kent,Southeast 236th Place,Meridian Forest,,,1,303813.9,70110.9
8944300010,2014-07-25,230000.0,5,1.0,1410,9000,1.0,0,0,5,7,1410,0,1967,0,98023,47.3054,-122.369,1200,8346,2662,Federal Way,Southwest 332nd Street,Twin Lakes,,,2,299000.0,69000.0
8944300110,2015-01-08,218250.0,3,1.0,1270,7344,1.0,0,0,3,7,970,300,1967,0,98023,47.305,-122.371,1290,7300,33049,Federal Way,29th Avenue Southwest,Twin Lakes,,,1,283725.0,65475.0
8944310330,2014-08-19,375000.0,3,2.5,1520,5649,2.0,0,0,4,7,1520,0,1989,0,98034,47.7221,-122.162,1540,5000,13324,Kirkland,Northeast 135th Street,,,,1,487500.0,112500.0
8944360080,2014-07-08,513000.0,3,2.5,1810,4592,2.0,0,0,3,8,1810,0,1992,0,98029,47.5764,-121.996,1810,4758,3693,Sammamish,258th Avenue Southeast,,The Village at Klahanie,,1,564300.0,51300.0
8944360170,2014-11-14,517500.0,3,2.5,1810,4332,2.0,0,0,3,8,1810,0,1992,0,98029,47.5776,-121.996,1740,4332,25778,Sammamish,Southeast 35th Place,,The Village at Klahanie,,1,569250.0,51750.0
8944360290,2015-04-13,477000.0,3,2.5,1740,4960,2.0,0,0,3,8,1740,0,1992,0,98029,47.5772,-121.998,1740,5021,,Sammamish,256th Avenue Southeast,Tibbets Station,,,1,620100.0,143100.0
8944360390,2015-03-05,485000.0,3,2.5,1760,3097,2.0,0,0,3,8,1760,0,1992,0,98029,47.5764,-121.996,1760,3285,3693,Sammamish,258th Avenue Southeast,,The Village at Klahanie,,2,630500.0,145500.0
8944600060,2015-04-20,541900.0,3,2.5,1880,3054,2.0,0,0,3,8,1880,0,1988,0,98007,47.6091,-122.147,1840,3815,81,Bellevue,145th Place Southeast,,Villa Main Street,,1,596090.0,54190.0
8944600200,2014-06-23,550000.0,3,2.5,1900,3255,2.0,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350,268,Bellevue,145th Place Southeast,,Villa Main Street,,1,605000.0,55000.0
8944600620,2014-07-03,509000.0,2,1.5,1930,3521,2.0,0,0,3,8,1930,0,1989,0,98007,47.6092,-122.146,1840,3576,90,Bellevue,145th Place Southeast,,Villa Main Street,,1,559900.0,50900.0
8944750480,2015-01-30,359000.0,3,2.25,1990,4331,2.0,0,0,3,7,1990,0,1997,0,98056,47.4917,-122.167,1690,3688,3834,Renton,Northeast 5th Place,President Park,,,1,394900.00000000006,35900.0
8944750730,2014-05-14,340000.0,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716,504,Renton,Shelton Court Northeast,President Park,,,1,374000.00000000006,34000.0
8944750850,2014-05-21,288400.0,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363,3901,Renton,Northeast 5th Place,President Park,,,1,374920.0,86520.0
8945000260,2014-07-22,209950.0,4,1.0,1630,8400,1.0,0,0,3,6,1630,0,1962,0,98023,47.3052,-122.362,1190,8989,33020,Federal Way,22nd Avenue Southwest,Twin Lakes,,,1,272935.0,62985.0
8945000910,2015-03-26,184000.0,3,1.0,1100,8680,1.0,0,0,3,6,1100,0,1962,0,98023,47.3072,-122.363,1100,9220,32841,Federal Way,23rd Avenue Southwest,Twin Lakes,,,1,239200.0,55200.0
8945100050,2015-04-24,222000.0,3,1.0,1460,8400,1.0,0,0,4,6,1460,0,1962,0,98023,47.3086,-122.365,1060,8563,2434,Federal Way,Southwest 328th Street,Twin Lakes,,,1,288600.0,66600.0
8945100320,2014-10-08,224097.0,3,1.5,1420,8580,1.0,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580,32827,Federal Way,22nd Avenue Southwest,Twin Lakes,,,1,291326.10000000003,67229.09999999999
8945100530,2015-03-13,172380.0,3,1.0,970,8378,1.0,0,0,4,6,970,0,1962,0,98023,47.3078,-122.365,1050,8563,2442,Federal Way,Southwest 329th Street,Twin Lakes,,,1,224094.0,51714.0
8945200750,2015-04-30,222000.0,3,1.0,990,8840,1.0,0,0,3,6,990,0,1966,0,98023,47.3074,-122.371,1120,8625,32815,Federal Way,29th Avenue Southwest,Twin Lakes,,,1,288600.0,66600.0
8945200830,2015-03-25,210490.0,3,1.0,990,8528,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.371,1228,8840,2902,Federal Way,Southwest 330th Street,Twin Lakes,,,1,273637.0,63147.0
8945200860,2014-12-11,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,1965,0,98023,47.3062,-122.371,1000,8470,33011,Federal Way,29th Avenue Southwest,Twin Lakes,,,1,234000.0,54000.0
8945300040,2014-09-19,225000.0,3,1.0,1290,8470,1.0,0,0,4,7,970,320,1966,0,98023,47.3054,-122.371,1300,7350,33037,Federal Way,29th Avenue Southwest,Twin Lakes,,,2,292500.0,67500.0
8945300090,2014-08-11,205950.0,3,1.0,1490,8239,1.0,0,0,4,6,1490,0,1963,0,98023,47.306,-122.37,1200,8470,33011,Federal Way,28th Avenue Southwest,Twin Lakes,,,1,267735.0,61785.0
8945300110,2015-03-26,196000.0,3,1.0,1000,8470,1.0,0,0,4,6,1000,0,1963,0,98023,47.3056,-122.37,1020,8470,33105,Federal Way,28th Avenue Southwest,Twin Lakes,,,1,254800.0,58800.0
8945300200,2014-08-15,207500.0,3,1.0,1170,8816,1.0,0,0,4,6,1170,0,1966,0,98023,47.3059,-122.368,1200,9108,2709,Federal Way,Southwest 331st Street,Twin Lakes,,,1,269750.0,62250.0
8945300290,2015-02-26,160000.0,3,1.0,880,8976,1.0,0,0,4,6,880,0,1966,0,98023,47.3056,-122.368,990,8760,2644,Federal Way,Southwest 332nd Street,Twin Lakes,,,1,208000.0,48000.0
8946400100,2014-08-04,488000.0,3,2.5,1940,5660,2.0,0,0,3,8,1940,0,2001,0,98072,47.7511,-122.17,2110,4581,16997,Woodinville,128th Place Northeast,,,,1,536800.0,48800.0
8946410040,2014-09-23,430000.0,4,2.75,2290,5249,2.0,0,0,3,7,2290,0,2003,0,98059,47.4916,-122.162,2270,4348,552,Renton,Vashon Place Northeast,Vineyards,,,1,473000.00000000006,43000.0
8946750020,2015-05-07,264000.0,3,2.25,1552,3677,2.0,0,0,3,7,1552,0,2012,0,98092,47.3205,-122.178,1677,3677,31414,Auburn,122nd Avenue Southeast,,,,4,343200.0,79200.0
8946750030,2014-12-18,245000.0,3,2.25,1422,3677,2.0,0,0,3,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677,31420,Auburn,122nd Avenue Southeast,,,,1,318500.0,73500.0
8946750140,2015-04-30,282000.0,3,2.25,1552,3600,2.0,0,0,3,7,1552,0,2012,0,98092,47.3198,-122.178,1677,3600,31456,Auburn,122nd Avenue Southeast,,,,1,310200.0,28200.0
8946750170,2015-04-21,281000.0,4,2.25,1677,3600,2.0,0,0,3,7,1677,0,2012,0,98092,47.32,-122.178,1677,3600,31450,Auburn,122nd Avenue Southeast,,,,1,309100.0,28100.0
8947800080,2014-11-05,300000.0,3,1.0,970,12300,1.0,0,0,3,7,970,0,1982,0,98028,47.7335,-122.227,2040,9994,8444,Kenmore,Northeast 145th Street,,,,1,390000.0,90000.0
8948500065,2014-11-24,210000.0,2,1.0,970,8874,1.0,0,0,3,7,970,0,1968,0,98056,47.4943,-122.178,1340,8175,3029,Renton,Northeast 7th Street,President Park,,,1,273000.0,63000.0
8951900065,2014-09-29,315000.0,3,1.0,1070,9497,1.0,0,0,3,7,1070,0,1955,0,98028,47.7425,-122.23,1710,9561,8305,Kenmore,Northeast 158th Street,,,,1,409500.0,94500.0
8960000030,2014-07-28,215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,17229,Renton,125th Avenue Southeast,,,,1,279500.0,64500.0
8960200280,2015-02-18,249500.0,3,1.0,1180,7200,1.0,0,0,4,7,1180,0,1968,0,98058,47.4249,-122.178,1180,7200,19650,Kent,122nd Place Southeast,,,,1,324350.0,74850.0
8960200630,2015-02-20,248000.0,3,1.0,1180,6947,1.0,0,0,4,7,1180,0,1968,0,98031,47.4233,-122.177,1760,8657,19923,Kent,123rd Place Southeast,,,,1,322400.0,74400.0
8961800035,2014-06-05,229000.0,2,1.0,1190,7408,1.0,0,0,3,6,830,360,1941,0,98168,47.5094,-122.31,1140,7408,10427,Seattle,18th Avenue South,,,,1,251900.00000000003,22900.0
8961970560,2014-08-11,603000.0,4,2.5,2670,5895,2.0,0,0,3,8,2670,0,1999,0,98074,47.6066,-122.016,2820,6531,159,Sammamish,242nd Way Southeast,,,,1,663300.0,60300.0
8961990090,2014-06-24,535000.0,3,2.5,2070,4132,2.0,0,0,3,8,2070,0,1999,0,98074,47.6036,-122.015,1530,5606,469,Sammamish,243rd Place Southeast,,,,2,695500.0,160500.0
8961990160,2015-04-13,567500.0,3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,,Sammamish,244th Avenue Southeast,,,,1,624250.0,56750.0
8965000050,2014-07-29,515000.0,3,1.75,1570,10939,1.0,0,0,3,8,1200,370,1974,0,98052,47.6389,-122.102,1760,10200,17899,Redmond,Northeast 33rd Street,,,,2,669500.0,154500.0
8965000110,2014-11-14,455000.0,3,1.75,1300,9600,1.0,0,0,4,7,1300,0,1969,0,98052,47.6388,-122.103,2070,9775,17823,Redmond,Northeast 33rd Street,,,,1,591500.0,136500.0
8965400010,2014-06-06,715000.0,3,2.5,2550,13458,2.0,0,0,3,9,2550,0,1990,0,98006,47.5586,-122.121,3180,13458,16421,Bellevue,Southeast 49th Street,,,,1,786500.0000000001,71500.0
8965400390,2014-09-05,749999.0,5,2.25,3060,13630,2.0,0,0,3,10,3060,0,1989,0,98006,47.5585,-122.117,3430,10700,16785,Bellevue,Southeast 49th Street,,,,1,824998.9,74999.90000000001
8965450190,2015-02-18,295000.0,3,2.5,1500,3060,2.0,0,0,3,7,1500,0,1994,0,98006,47.5605,-122.117,2700,7734,,Bellevue,Southeast 48th Place,,,,1,383500.0,88500.0
8965500900,2015-02-13,725000.0,3,2.5,2090,9847,2.0,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114,2860,11483,4533,Bellevue,169th Avenue Southeast,,,,1,797500.0000000001,72500.0
9100000040,2014-08-07,480000.0,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.392,1200,4080,5100,Seattle,47th Avenue Southwest,,,,1,528000.0,48000.0
9109000050,2014-07-09,275000.0,3,1.0,1200,7800,1.0,0,0,4,7,1200,0,1954,0,98126,47.5196,-122.371,1230,7070,9246,Seattle,30th Avenue Southwest,Westwood,,,1,357500.0,82500.0
9117000170,2015-05-05,268643.0,4,2.25,1810,9240,2.0,0,0,3,7,1810,0,1961,0,98055,47.4362,-122.187,1660,9240,11443,Renton,Southeast 186th Street,,,,1,295507.30000000005,26864.300000000003
9117000230,2015-04-09,287000.0,3,1.75,1940,9000,1.0,0,0,3,7,1290,650,1965,0,98055,47.4361,-122.189,1900,9120,18624,Renton,114th Avenue Southeast,,,,1,315700.0,28700.0
9122000385,2014-08-06,415000.0,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,98144,47.5814,-122.312,1460,4200,2356,Seattle,16th Avenue South,,,,1,456500.00000000006,41500.0
9122500080,2015-04-28,275000.0,5,2.0,2260,11970,1.0,0,0,4,7,1250,1010,1962,0,98031,47.3896,-122.218,1950,11970,9210,Kent,South 237th Place,,,,1,302500.0,27500.0
9126100487,2014-08-13,408000.0,3,3.0,1500,1473,2.0,0,0,3,8,1120,380,2000,0,98122,47.6063,-122.305,1720,1976,506,Seattle,21st Avenue,,,,1,530400.0,122400.0
9126100608,2015-02-25,545000.0,4,3.5,1880,1341,3.0,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,1883,402,Seattle,20th Avenue,,,,1,599500.0,54500.0
9126100813,2014-08-28,490000.0,3,2.25,1620,1062,3.0,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728,2119,Seattle,East Terrace Street,,,,1,539000.0,49000.0
9126100814,2014-10-08,515000.0,3,2.0,1560,1020,3.0,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,321,Seattle,22nd Avenue,,,,1,566500.0,51500.0
9126100815,2014-12-17,500000.0,3,2.0,1560,1156,3.0,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728,321,Seattle,22nd Avenue,,,,1,550000.0,50000.0
9126100850,2014-11-20,534000.0,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,1992,0,98122,47.6056,-122.305,1740,1800,,Seattle,21st Avenue,,,Zion United House of Prayer,1,587400.0,53400.0
9126100861,2015-03-06,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,,Seattle,21st Avenue,,,Zion United House of Prayer,1,612700.0,55700.0
9126101121,2015-04-07,521500.0,3,2.25,1450,1619,2.0,0,0,3,8,1140,310,2006,0,98122,47.6076,-122.304,1580,3472,613,Seattle,22nd Avenue,,,,1,573650.0,52150.0
9126101201,2014-09-16,365000.0,2,1.0,680,4800,1.0,0,0,3,6,680,0,1917,0,98122,47.6084,-122.304,1610,4800,713,Seattle,22nd Avenue,,,,1,474500.0,109500.0
9126101645,2014-06-10,558000.0,4,2.0,2180,3870,1.0,0,0,3,7,1020,1160,1900,0,98122,47.6089,-122.303,1520,2580,729,Seattle,23rd Avenue,,,,1,613800.0,55800.0
9126101740,2014-12-04,490000.0,8,5.0,2800,2580,2.0,0,0,3,8,1880,920,1997,0,98122,47.6086,-122.303,1800,2580,717,Seattle,23rd Avenue,,,,1,539000.0,49000.0
9133600135,2015-02-11,160000.0,4,2.25,1800,14722,1.0,0,0,3,7,1440,360,1962,0,98055,47.4874,-122.223,2400,10000,360,Renton,Stevens Avenue Northwest,,,,1,208000.0,48000.0
9136103026,2015-03-05,539000.0,3,1.75,1380,3225,1.0,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750,1608,Seattle,North 50th Street,Meridian,,,1,592900.0,53900.0
9136103027,2014-06-08,445000.0,2,1.0,1440,3225,1.0,0,0,3,7,960,480,1915,0,98103,47.6653,-122.338,1160,3630,1608,Seattle,North 50th Street,Meridian,,,2,578500.0,133500.0
9137101353,2014-09-19,489000.0,3,2.0,1510,3000,1.0,0,0,4,7,910,600,1972,0,98115,47.6804,-122.319,1620,4000,818,Seattle,Northeast 71st Street,,,,1,537900.0,48900.0
9141100005,2014-10-28,285000.0,4,3.5,2770,10505,2.0,0,0,3,8,2770,0,1940,2015,98133,47.7412,-122.355,1760,10505,301,Shoreline,North 155th Street,,,,1,370500.0,85500.0
9141100210,2014-09-08,257000.0,2,1.0,770,9497,1.0,0,0,3,6,770,0,1950,0,98133,47.7407,-122.351,1550,7532,,Shoreline,Fremont Avenue North,,,Northwest School for Hearing Impaired,1,334100.0,77100.0
9144100035,2015-03-24,350000.0,3,1.0,1680,8010,1.0,0,0,3,7,840,840,1951,0,98117,47.6993,-122.376,1890,8778,9547,Seattle,Mary Avenue Northwest,Blue Ridge,,,1,455000.0,105000.0
9144100126,2014-08-21,489900.0,3,1.0,1680,8910,1.0,0,0,4,7,1680,0,1940,0,98117,47.7011,-122.375,1620,7182,9728,Seattle,Mary Avenue Northwest,Blue Ridge,,,1,538890.0,48990.0
9144100158,2014-12-29,445000.0,3,1.0,1260,8910,1.0,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,1560,8910,9632,Seattle,Mary Avenue Northwest,Blue Ridge,,,1,578500.0,133500.0
9144100298,2015-03-02,380000.0,3,1.0,1260,7980,1.0,0,0,3,7,1260,0,1951,0,98177,47.7013,-122.373,1760,7606,1303,Seattle,Northwest 100th Street,Blue Ridge,,,1,494000.0,114000.0
9144300060,2015-04-30,350000.0,3,1.0,1250,9786,1.0,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621,18533,Woodinville,132nd Place Northeast,,,,1,455000.0,105000.0
9144300110,2015-04-24,308000.0,2,1.0,1680,9250,1.0,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542,18501,Woodinville,133rd Place Northeast,,,,1,400400.0,92400.0
9144300120,2015-01-28,374500.0,3,1.0,960,9531,1.0,0,0,5,7,960,0,1969,0,98072,47.7619,-122.162,1670,9250,18501,Woodinville,133rd Place Northeast,,,,1,486850.0,112350.0
9150100020,2015-02-11,189000.0,3,1.0,1380,7282,1.5,0,0,5,6,1380,0,1915,0,98002,47.3006,-122.223,860,4826,414,Auburn,8th Street Southeast,,,,1,245700.0,56700.0
9158100075,2015-01-07,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,12732,Seattle,1st Avenue Northwest,,,,1,429000.0,99000.0
9158100090,2015-04-27,550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280,12714,Seattle,1st Avenue Northwest,,,,1,605550.0,55050.0
9158100116,2015-04-06,285000.0,2,1.5,990,1380,3.0,0,0,3,7,990,0,2001,0,98133,47.7218,-122.356,1050,1380,12709,Seattle,Greenwood Avenue North,Bitter Lake,,,1,370500.0,85500.0
9161100460,2015-03-23,525000.0,2,1.0,1000,4950,1.0,0,0,3,7,800,200,1948,0,98116,47.5671,-122.394,1060,5500,4051,Seattle,48th Avenue Southwest,,,,1,577500.0,52500.0
9161100795,2015-05-06,476900.0,3,1.0,1240,5758,1.5,0,0,4,6,960,280,1910,0,98116,47.5675,-122.396,1460,5750,4032,Seattle,50th Avenue Southwest,,,,2,619970.0,143070.0
9164100040,2014-10-26,390000.0,2,1.0,860,5160,1.0,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356,7333,Seattle,24th Avenue Northwest,Loyal Heights,,,1,507000.0,117000.0
9164100125,2014-08-07,533000.0,4,1.0,1550,4750,1.5,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,4750,7337,Seattle,25th Avenue Northwest,Loyal Heights,,,1,586300.0,53300.0
9165100130,2014-06-18,450000.0,3,1.75,1180,4080,1.0,0,0,4,6,760,420,1928,0,98117,47.6825,-122.391,1490,4080,7341,Seattle,27th Avenue Northwest,Loyal Heights,,,1,585000.0,135000.0
9165100330,2014-12-12,425000.0,2,1.0,1040,4040,1.0,0,0,3,7,940,100,1928,0,98117,47.6829,-122.393,1420,4040,7417,Seattle,28th Avenue Northwest,Loyal Heights,,,1,552500.0,127500.0
9165100375,2014-11-18,510000.0,5,2.0,2740,3838,1.0,0,0,4,7,1370,1370,1959,0,98117,47.6819,-122.393,1660,4040,7303,Seattle,28th Avenue Northwest,Loyal Heights,,,1,561000.0,51000.0
9169100214,2014-05-14,372220.0,3,1.0,1290,5500,1.0,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000,4607,Seattle,Southwest Cloverdale Street,Fauntleroy,,,1,483886.0,111666.0
9169600275,2014-07-23,280000.0,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000,4328,Seattle,Southwest Trenton Street,Fauntleroy,,,1,364000.0,84000.0
9170500060,2014-08-18,649000.0,4,2.0,2240,11040,1.0,0,0,5,8,1120,1120,1961,0,98033,47.693,-122.168,1790,11040,12855,Redmond,Northeast 104th Street,,,,1,713900.0,64900.0
9183700845,2014-12-18,175000.0,2,1.0,800,7150,1.0,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019,420,Kent,Van de Vanter Avenue,,,,1,227500.0,52500.0
9183702251,2014-12-11,280000.0,3,1.0,1200,9322,1.5,0,0,4,7,1200,0,1954,0,98030,47.3749,-122.225,1540,9677,719,Kent,Van de Vanter Avenue,,,,1,308000.0,28000.0
9183703045,2015-04-20,275000.0,4,2.0,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396,1018,Kent,East Walnut Street,,,,1,302500.0,27500.0
9183703376,2014-05-13,225000.0,3,1.5,1250,7500,1.0,0,0,3,7,1250,0,1967,0,98030,47.3719,-122.215,1260,7563,1405,Kent,East Maple Street,,,,1,292500.0,67500.0
